status,"convert(date,date)",sum(amount),count(trans_id),"count(distinct client_id)"
D,1995-11-25,50300,2,2
D,1995-11-28,53000,3,3
D,1995-11-29,23487,1,1
D,1995-11-30,19384.200010299683,37,17
D,1995-12-01,2100,1,1
D,1995-12-04,69002,3,2
D,1995-12-05,49700,1,1
D,1995-12-06,22793,4,4
D,1995-12-07,107017,7,7
D,1995-12-09,27492,3,3
D,1995-12-12,77402.40014648438,6,6
D,1995-12-13,15450,3,3
D,1995-12-15,18100,3,3
D,1995-12-16,29500,1,1
D,1995-12-17,8911,2,2
D,1995-12-18,27797,2,2
D,1995-12-19,9200,1,1
D,1995-12-20,37676,2,2
D,1995-12-21,2540,2,2
D,1995-12-22,10800,2,2
D,1995-12-24,6700,1,1
D,1995-12-25,34500,3,3
D,1995-12-26,18552,2,2
D,1995-12-27,10680,2,2
D,1995-12-28,50600,4,4
D,1995-12-29,25531,2,2
D,1995-12-30,45648,3,3
D,1995-12-31,3821.599952697754,41,19
D,1996-01-01,19380,4,4
D,1996-01-02,12400,3,3
D,1996-01-03,57756,4,4
D,1996-01-04,14100,4,3
D,1996-01-05,85392,7,6
D,1996-01-06,20739,3,3
D,1996-01-07,37637,3,3
D,1996-01-08,6100,2,2
D,1996-01-09,73342,7,6
D,1996-01-10,47060,6,6
D,1996-01-11,10080,2,2
D,1996-01-12,57572.400146484375,9,7
D,1996-01-13,40450,5,5
D,1996-01-14,33207,4,4
D,1996-01-15,22482,3,2
D,1996-01-16,25200,4,4
D,1996-01-17,23400,5,5
D,1996-01-18,15320,2,2
D,1996-01-19,2100,1,1
D,1996-01-20,14800,2,2
D,1996-01-21,19420,3,3
D,1996-01-22,38564,2,2
D,1996-01-23,27100,3,2
D,1996-01-24,21060,5,4
D,1996-01-26,9360,2,2
D,1996-01-27,27500,3,3
D,1996-01-28,19700,2,2
D,1996-01-30,20500,3,3
D,1996-01-31,28634.499997138977,44,19
D,1996-02-01,54396,3,3
D,1996-02-02,14700,1,1
D,1996-02-05,19789,4,4
D,1996-02-06,41993,2,2
D,1996-02-07,32537,4,4
D,1996-02-09,13414,2,2
D,1996-02-10,200,1,1
D,1996-02-12,30397.2001953125,7,6
D,1996-02-13,4653,1,1
D,1996-02-14,23800,2,2
D,1996-02-15,23139,3,2
D,1996-02-16,15137,1,1
D,1996-02-17,9400,1,1
D,1996-02-18,4400,1,1
D,1996-02-19,29329,2,2
D,1996-02-20,36740,3,3
D,1996-02-21,96310,3,1
D,1996-02-22,12500,1,1
D,1996-02-23,33373,4,4
D,1996-02-24,7500,1,1
D,1996-02-25,36266,1,1
D,1996-02-26,58106,3,3
D,1996-02-27,16800,2,2
D,1996-02-28,39509,2,1
D,1996-02-29,33478.70000767708,49,22
D,1996-03-01,2160,1,1
D,1996-03-02,11600,1,1
D,1996-03-03,13100,2,2
D,1996-03-04,43545,1,1
D,1996-03-05,14478,2,2
D,1996-03-06,14474,4,4
D,1996-03-07,24720,2,2
D,1996-03-08,16300,1,1
D,1996-03-09,60172,4,3
D,1996-03-10,56193,3,3
D,1996-03-11,42217,2,1
D,1996-03-12,56871.000244140625,6,6
D,1996-03-13,15774,2,2
D,1996-03-14,31331,2,2
D,1996-03-15,82345,4,4
D,1996-03-16,74944,3,2
D,1996-03-17,1080,1,1
D,1996-03-18,8090,2,2
D,1996-03-20,60374,2,2
D,1996-03-21,15100,1,1
D,1996-03-23,68981,4,4
D,1996-03-24,32400,3,3
D,1996-03-26,15373,2,2
D,1996-03-27,42200,3,3
D,1996-03-28,19500,4,4
D,1996-03-30,17700,1,1
D,1996-03-31,59705.800001621246,51,23
D,1996-04-02,90664,3,2
D,1996-04-03,2700,1,1
D,1996-04-04,1100,1,1
D,1996-04-05,53138,4,4
D,1996-04-06,9573,2,2
D,1996-04-07,60023,4,4
D,1996-04-08,4000,2,2
D,1996-04-09,35215,4,4
D,1996-04-10,35578,2,2
D,1996-04-11,5400,1,1
D,1996-04-12,40953.7001953125,9,9
D,1996-04-13,4653,1,1
D,1996-04-14,71485,2,2
D,1996-04-15,3500,1,1
D,1996-04-16,132199,6,4
D,1996-04-17,15900,2,2
D,1996-04-19,10900,1,1
D,1996-04-20,44259,3,3
D,1996-04-22,135524,5,4
D,1996-04-23,19800,3,3
D,1996-04-26,400,1,1
D,1996-04-27,50407,4,4
D,1996-04-28,43501,2,2
D,1996-04-29,9200,1,1
D,1996-04-30,5841.900057792664,55,25
D,1996-05-01,55130,2,2
D,1996-05-02,1700,1,1
D,1996-05-03,9600,2,2
D,1996-05-04,9860,2,2
D,1996-05-05,35089,4,4
D,1996-05-06,17039,2,2
D,1996-05-07,86541,3,3
D,1996-05-09,82661,2,2
D,1996-05-10,54902,2,2
D,1996-05-11,47400,1,1
D,1996-05-12,40484.7001953125,7,6
D,1996-05-13,80627,4,4
D,1996-05-14,59898,2,2
D,1996-05-15,22611,2,2
D,1996-05-16,5858,1,1
D,1996-05-17,10800,1,1
D,1996-05-18,53397,2,2
D,1996-05-19,107583,4,3
D,1996-05-20,8300,1,1
D,1996-05-22,64132,2,1
D,1996-05-23,43202,4,4
D,1996-05-24,31218,1,1
D,1996-05-26,49700,2,2
D,1996-05-27,64953,3,3
D,1996-05-29,68259,2,2
D,1996-05-30,4147,1,1
D,1996-05-31,5893.699987411499,54,26
D,1996-06-01,48064,3,3
D,1996-06-02,21400,2,2
D,1996-06-03,33804,4,3
D,1996-06-04,46972,4,4
D,1996-06-05,133827,4,3
D,1996-06-06,24739,3,3
D,1996-06-07,46830,4,2
D,1996-06-08,41814,3,3
D,1996-06-09,13352,1,1
D,1996-06-10,50531,3,3
D,1996-06-12,37326.699951171875,7,6
D,1996-06-13,89723,6,5
D,1996-06-14,38115,2,1
D,1996-06-15,54404,3,3
D,1996-06-16,3800,1,1
D,1996-06-17,55028,3,3
D,1996-06-18,71626,4,4
D,1996-06-19,29193,4,4
D,1996-06-21,45702,5,4
D,1996-06-22,18000,3,3
D,1996-06-23,44143,4,4
D,1996-06-24,35298,1,1
D,1996-06-25,69247,5,5
D,1996-06-26,65199,4,4
D,1996-06-27,61686,2,2
D,1996-06-28,83879,4,4
D,1996-06-29,25080,1,1
D,1996-06-30,31882.300035715103,63,26
D,1996-07-01,112528,5,4
D,1996-07-02,80943,5,5
D,1996-07-03,57201,2,2
D,1996-07-04,35800,1,1
D,1996-07-05,94203,5,5
D,1996-07-06,14790,3,3
D,1996-07-07,14368,2,2
D,1996-07-08,17825,2,2
D,1996-07-09,67852,6,6
D,1996-07-10,101535,5,5
D,1996-07-11,36923,1,1
D,1996-07-12,58136.7001953125,12,11
D,1996-07-13,30650,3,3
D,1996-07-14,6695,2,2
D,1996-07-15,36098,3,3
D,1996-07-16,2400,1,1
D,1996-07-17,14400,3,3
D,1996-07-18,37495,3,3
D,1996-07-19,38963,2,2
D,1996-07-20,16887,1,1
D,1996-07-21,6600,2,2
D,1996-07-22,61976,4,4
D,1996-07-23,45524,2,2
D,1996-07-25,65974,3,3
D,1996-07-26,83018,4,4
D,1996-07-27,4472,1,1
D,1996-07-28,16791,2,2
D,1996-07-30,18300,2,2
D,1996-07-31,14829.90000295639,64,27
D,1996-08-01,12700,3,3
D,1996-08-02,20602,2,2
D,1996-08-03,28100,3,3
D,1996-08-04,32500,1,1
D,1996-08-05,90956,6,5
D,1996-08-06,61971,3,3
D,1996-08-07,65088,8,6
D,1996-08-08,48785,2,2
D,1996-08-09,74274,5,4
D,1996-08-10,19150,2,2
D,1996-08-11,900,1,1
D,1996-08-12,42699.400146484375,8,8
D,1996-08-13,36803,4,3
D,1996-08-15,85170,3,3
D,1996-08-16,75188,3,2
D,1996-08-17,13600,1,1
D,1996-08-18,7600,2,2
D,1996-08-19,36003,1,1
D,1996-08-20,30300,2,2
D,1996-08-21,27200,3,3
D,1996-08-23,63485,2,1
D,1996-08-24,18596,2,2
D,1996-08-25,35795,3,3
D,1996-08-26,3000,1,1
D,1996-08-27,100668,5,5
D,1996-08-29,5100,1,1
D,1996-08-30,57514,3,3
D,1996-08-31,32836.999960780144,66,28
D,1996-09-01,36222,4,3
D,1996-09-02,138238,6,3
D,1996-09-03,39800,2,2
D,1996-09-04,41500,2,2
D,1996-09-05,71144,4,4
D,1996-09-06,32354,3,3
D,1996-09-07,95159,7,7
D,1996-09-08,69865,5,5
D,1996-09-09,14330,3,3
D,1996-09-10,19492,2,2
D,1996-09-11,68126,4,4
D,1996-09-12,44245.400390625,10,10
D,1996-09-13,17819,4,4
D,1996-09-14,50909,3,3
D,1996-09-15,5300,2,2
D,1996-09-16,19800,2,2
D,1996-09-17,2100,2,2
D,1996-09-18,41867,2,2
D,1996-09-19,37773,3,3
D,1996-09-20,53925,5,4
D,1996-09-21,40464,2,1
D,1996-09-22,40904,2,2
D,1996-09-23,80343,5,4
D,1996-09-24,100820,4,4
D,1996-09-25,54866,3,3
D,1996-09-26,13200,1,1
D,1996-09-27,8886,1,1
D,1996-09-28,9900,1,1
D,1996-09-29,1900,1,1
D,1996-09-30,22909.299985408783,66,29
D,1996-10-01,5900,1,1
D,1996-10-02,33100,4,4
D,1996-10-03,93808,5,4
D,1996-10-04,46790,3,3
D,1996-10-05,83888,5,5
D,1996-10-06,70461,5,5
D,1996-10-07,52930,6,5
D,1996-10-08,17091,2,2
D,1996-10-09,29331,5,5
D,1996-10-10,49828,5,5
D,1996-10-11,35400,2,2
D,1996-10-12,67689.69995117188,11,11
D,1996-10-13,13219,3,3
D,1996-10-14,173855,6,5
D,1996-10-15,105657,5,4
D,1996-10-16,58009,3,3
D,1996-10-17,153375,8,6
D,1996-10-19,83245,5,5
D,1996-10-20,18800,2,2
D,1996-10-22,74533,4,4
D,1996-10-23,70724,3,2
D,1996-10-24,49700,2,2
D,1996-10-25,45115,3,2
D,1996-10-26,25121,3,3
D,1996-10-28,95420,6,6
D,1996-10-29,19729,2,2
D,1996-10-30,33058,3,2
D,1996-10-31,35924.60002422333,74,34
D,1996-11-01,71964,4,4
D,1996-11-02,73664,4,4
D,1996-11-03,39400,3,3
D,1996-11-04,14100,1,1
D,1996-11-05,13789,1,1
D,1996-11-06,87500,4,3
D,1996-11-07,66725,4,3
D,1996-11-08,4320,1,1
D,1996-11-09,17730,4,4
D,1996-11-10,78055,5,5
D,1996-11-11,31000,3,3
D,1996-11-12,48237.600341796875,11,10
D,1996-11-13,19222,3,3
D,1996-11-14,122322,5,4
D,1996-11-15,101878,5,5
D,1996-11-16,18510,4,4
D,1996-11-17,12610,2,2
D,1996-11-18,60058,5,5
D,1996-11-19,66653,3,3
D,1996-11-20,37162,1,1
D,1996-11-21,86916,4,4
D,1996-11-22,51200,3,3
D,1996-11-23,51300,2,2
D,1996-11-24,46054,3,3
D,1996-11-25,8300,1,1
D,1996-11-28,49868,4,4
D,1996-11-29,36647,2,2
D,1996-11-30,125414.80003547668,77,35
D,1996-12-01,36500,5,5
D,1996-12-02,19500,2,2
D,1996-12-03,28000,2,2
D,1996-12-04,119036,7,6
D,1996-12-05,172829,8,7
D,1996-12-06,38486,7,6
D,1996-12-07,77029,8,7
D,1996-12-08,36436,2,2
D,1996-12-09,150643,9,8
D,1996-12-10,26488,2,2
D,1996-12-11,78600,3,3
D,1996-12-12,57908.80029296875,11,10
D,1996-12-13,26023,5,4
D,1996-12-14,15595,3,3
D,1996-12-15,77968,3,3
D,1996-12-16,69896,5,5
D,1996-12-17,55481,2,2
D,1996-12-18,108328,7,6
D,1996-12-19,110596,6,5
D,1996-12-20,61668,4,4
D,1996-12-21,67430,3,3
D,1996-12-22,71793,4,4
D,1996-12-23,54774,3,3
D,1996-12-24,10740,2,2
D,1996-12-25,12000,1,1
D,1996-12-26,12013,2,1
D,1996-12-27,88715,6,5
D,1996-12-28,139849,6,6
D,1996-12-29,30800,2,2
D,1996-12-30,44019,3,3
D,1996-12-31,24011.900015830994,87,37
D,1997-01-01,74324,8,7
D,1997-01-02,65560,8,8
D,1997-01-03,71284,8,6
D,1997-01-04,22548,4,4
D,1997-01-05,174039,14,14
D,1997-01-06,47999,6,6
D,1997-01-07,67265,9,9
D,1997-01-08,44540,5,4
D,1997-01-09,72934,8,8
D,1997-01-10,104745,9,8
D,1997-01-11,84816,8,8
D,1997-01-12,128764.30053710938,17,12
D,1997-01-13,22771,7,5
D,1997-01-14,38379,5,5
D,1997-01-15,28900,2,2
D,1997-01-16,68293,6,4
D,1997-01-17,167814,13,10
D,1997-01-18,107078,7,7
D,1997-01-19,28408,4,3
D,1997-01-20,69943,4,4
D,1997-01-21,39340,7,5
D,1997-01-22,60193,5,5
D,1997-01-23,22400,5,5
D,1997-01-24,114749,8,7
D,1997-01-25,91289,8,8
D,1997-01-26,65540,5,5
D,1997-01-27,145176,7,6
D,1997-01-28,68508,6,4
D,1997-01-29,59832,7,7
D,1997-01-30,58000,9,9
D,1997-01-31,57143.8999915719,95,38
D,1997-02-01,58937,3,3
D,1997-02-02,38500,1,1
D,1997-02-03,1500,1,1
D,1997-02-04,11500,1,1
D,1997-02-05,34579,4,4
D,1997-02-06,4115,2,2
D,1997-02-07,79189,5,5
D,1997-02-08,14419,2,1
D,1997-02-09,71927,6,6
D,1997-02-10,20772,3,3
D,1997-02-11,43566,5,5
D,1997-02-12,62787.2001953125,11,10
D,1997-02-13,58389,6,5
D,1997-02-14,51737,2,2
D,1997-02-15,30824,2,2
D,1997-02-16,133397,10,8
D,1997-02-17,43400,2,2
D,1997-02-18,26886,2,2
D,1997-02-19,46859,5,5
D,1997-02-20,33000,2,2
D,1997-02-21,14200,1,1
D,1997-02-23,58284,4,3
D,1997-02-24,36533,3,3
D,1997-02-25,38202,3,3
D,1997-02-26,77356,3,3
D,1997-02-27,10300,2,2
D,1997-02-28,138155.4999923259,107,40
D,1997-03-01,70616,6,5
D,1997-03-02,41120,3,3
D,1997-03-03,43516,3,3
D,1997-03-04,36998,3,3
D,1997-03-05,86953,4,4
D,1997-03-06,29015,5,5
D,1997-03-07,178270,9,6
D,1997-03-08,47897,1,1
D,1997-03-09,33419,4,4
D,1997-03-10,41392,4,4
D,1997-03-11,14840,4,4
D,1997-03-12,81305.2001953125,15,13
D,1997-03-13,16102,4,4
D,1997-03-14,113418,6,4
D,1997-03-15,17700,1,1
D,1997-03-16,55053,3,3
D,1997-03-17,81801,2,2
D,1997-03-18,92246,8,7
D,1997-03-19,34200,1,1
D,1997-03-21,45209,5,5
D,1997-03-22,119212,5,4
D,1997-03-23,32913,3,3
D,1997-03-24,37593,3,2
D,1997-03-25,49998,3,2
D,1997-03-26,100417,3,3
D,1997-03-27,1600,1,1
D,1997-03-28,2600,1,1
D,1997-03-29,17640,2,2
D,1997-03-30,5500,3,3
D,1997-03-31,52034.799990713596,98,40
D,1997-04-01,5109,2,2
D,1997-04-02,15627,4,4
D,1997-04-03,28733,3,3
D,1997-04-04,27793,3,3
D,1997-04-05,88882,6,6
D,1997-04-06,12915,4,4
D,1997-04-07,65342,4,3
D,1997-04-08,78879,4,4
D,1997-04-09,112732,6,6
D,1997-04-10,75108,5,5
D,1997-04-11,50242,4,3
D,1997-04-12,107652.00048828125,14,13
D,1997-04-13,96769,9,8
D,1997-04-14,70948,6,5
D,1997-04-15,11664,2,2
D,1997-04-16,7000,1,1
D,1997-04-17,36060,5,5
D,1997-04-18,34777,4,4
D,1997-04-19,8617,2,2
D,1997-04-20,11200,1,1
D,1997-04-21,92952,4,4
D,1997-04-22,34768,3,3
D,1997-04-23,88122,2,2
D,1997-04-24,13200,1,1
D,1997-04-25,96760,2,1
D,1997-04-26,131656,4,2
D,1997-04-27,46964,5,4
D,1997-04-28,31108,3,3
D,1997-04-29,37698,3,3
D,1997-04-30,141472.7000196576,107,40
D,1997-05-01,900,1,1
D,1997-05-02,18738,3,3
D,1997-05-03,8000,2,2
D,1997-05-04,22800,1,1
D,1997-05-05,39153,5,5
D,1997-05-06,142459,6,5
D,1997-05-07,108587,5,5
D,1997-05-08,29844,4,4
D,1997-05-09,82205,5,5
D,1997-05-10,35016,4,4
D,1997-05-11,55086,5,5
D,1997-05-12,92432.1005859375,20,17
D,1997-05-13,15885,4,4
D,1997-05-14,35700,3,3
D,1997-05-15,80068,4,3
D,1997-05-16,99186,4,3
D,1997-05-17,20100,2,2
D,1997-05-18,43600,4,4
D,1997-05-19,52621,3,3
D,1997-05-20,46778,4,4
D,1997-05-21,56100,4,4
D,1997-05-22,62888,5,5
D,1997-05-23,80979,3,3
D,1997-05-25,45950,2,2
D,1997-05-26,86550,4,4
D,1997-05-27,27100,2,2
D,1997-05-28,45451,3,3
D,1997-05-29,48271,4,4
D,1997-05-30,87583,4,4
D,1997-05-31,11656.30005645752,102,41
D,1997-06-01,101356,4,4
D,1997-06-02,22200,1,1
D,1997-06-03,27951,3,3
D,1997-06-04,48000,4,4
D,1997-06-05,214886,8,7
D,1997-06-06,41459,5,5
D,1997-06-07,264004,12,9
D,1997-06-08,44914,5,4
D,1997-06-09,71360,9,8
D,1997-06-10,41788,5,5
D,1997-06-11,57857,4,4
D,1997-06-12,142183.70043945312,22,21
D,1997-06-13,41557,6,4
D,1997-06-14,83617,7,7
D,1997-06-15,42945,3,3
D,1997-06-16,69257,6,6
D,1997-06-17,30800,4,4
D,1997-06-18,162220,4,4
D,1997-06-19,163021,6,5
D,1997-06-20,56600,4,4
D,1997-06-21,66440,7,7
D,1997-06-22,83154,2,1
D,1997-06-23,191868,6,5
D,1997-06-24,102857,5,4
D,1997-06-25,107223,7,7
D,1997-06-26,165488,5,5
D,1997-06-28,80024,5,4
D,1997-06-29,49158,5,5
D,1997-06-30,70641.59994769096,107,41
D,1997-07-01,110332,4,4
D,1997-07-02,131947,6,5
D,1997-07-03,13900,2,2
D,1997-07-04,66268,3,3
D,1997-07-05,41364,5,5
D,1997-07-06,46552,5,5
D,1997-07-07,107051,7,7
D,1997-07-08,57788,4,4
D,1997-07-09,20679,3,3
D,1997-07-10,16592,2,2
D,1997-07-11,99392,6,6
D,1997-07-12,78116.70043945312,16,16
D,1997-07-13,44302,5,4
D,1997-07-14,42628,3,3
D,1997-07-15,94152,3,3
D,1997-07-16,65279,6,5
D,1997-07-17,109037,6,6
D,1997-07-18,26101,1,1
D,1997-07-19,28969,3,3
D,1997-07-20,96830,3,3
D,1997-07-21,71426,4,4
D,1997-07-22,16174,2,2
D,1997-07-23,10700,1,1
D,1997-07-25,14058,3,3
D,1997-07-26,43922,2,2
D,1997-07-27,8900,1,1
D,1997-07-28,20648,3,3
D,1997-07-29,100735,4,4
D,1997-07-30,32830,1,1
D,1997-07-31,68824.39995466173,108,42
D,1997-08-01,36800,2,2
D,1997-08-02,31700,2,2
D,1997-08-03,74247,4,4
D,1997-08-04,22300,4,4
D,1997-08-05,70382,5,5
D,1997-08-06,31227,6,6
D,1997-08-07,100724,6,5
D,1997-08-08,19119,2,2
D,1997-08-09,42078,5,5
D,1997-08-10,47788,2,2
D,1997-08-11,172869,5,5
D,1997-08-12,64758.900390625,14,14
D,1997-08-13,9355,3,3
D,1997-08-14,20996,3,3
D,1997-08-15,25299,3,3
D,1997-08-16,53188,6,6
D,1997-08-18,31100,4,4
D,1997-08-19,32564,3,3
D,1997-08-20,86138,4,4
D,1997-08-22,49811,4,3
D,1997-08-23,7800,1,1
D,1997-08-24,4100,1,1
D,1997-08-25,7611,2,2
D,1997-08-26,37788,2,2
D,1997-08-27,25200,3,3
D,1997-08-28,16900,3,3
D,1997-08-29,48383,4,4
D,1997-08-30,16800,2,2
D,1997-08-31,16912.99999141693,98,45
D,1997-09-01,24132,3,3
D,1997-09-02,50782,2,2
D,1997-09-03,144731,7,6
D,1997-09-04,6200,1,1
D,1997-09-05,134626,5,4
D,1997-09-06,67204,5,5
D,1997-09-07,84542,5,5
D,1997-09-08,3462,1,1
D,1997-09-09,63026,8,8
D,1997-09-10,66730,5,5
D,1997-09-11,88869,7,6
D,1997-09-12,156005.400390625,26,22
D,1997-09-13,49863,7,7
D,1997-09-14,19822,3,3
D,1997-09-15,46400,5,5
D,1997-09-16,26932,2,2
D,1997-09-17,77778,4,2
D,1997-09-18,61509,2,2
D,1997-09-19,88832,4,4
D,1997-09-20,19621,1,1
D,1997-09-21,25800,2,2
D,1997-09-22,5009,1,1
D,1997-09-23,32096,3,3
D,1997-09-24,63205,6,6
D,1997-09-25,14896,1,1
D,1997-09-26,85723,3,3
D,1997-09-27,35200,3,3
D,1997-09-28,129445,6,6
D,1997-09-29,85235,5,5
D,1997-09-30,55098.50004635006,114,45
D,1997-10-01,32430,2,2
D,1997-10-02,58855,5,5
D,1997-10-03,8300,2,2
D,1997-10-04,69996,3,3
D,1997-10-05,60814,2,2
D,1997-10-06,145735,10,10
D,1997-10-07,50077,6,5
D,1997-10-09,29064,4,4
D,1997-10-10,7629,2,1
D,1997-10-11,76000,4,3
D,1997-10-12,145381.20043945312,21,19
D,1997-10-13,31339,5,5
D,1997-10-14,34900,5,5
D,1997-10-15,42406,6,6
D,1997-10-16,114835,4,4
D,1997-10-17,69673,5,5
D,1997-10-18,103143,4,3
D,1997-10-19,55500,3,3
D,1997-10-20,48908,3,3
D,1997-10-21,23000,1,1
D,1997-10-22,31160,4,4
D,1997-10-23,6500,1,1
D,1997-10-24,11900,2,2
D,1997-10-25,46139,2,2
D,1997-10-26,49754,4,4
D,1997-10-27,26614,3,3
D,1997-10-28,56365,2,2
D,1997-10-29,7600,1,1
D,1997-10-30,14400,2,2
D,1997-10-31,139668.39999913424,114,45
D,1997-11-01,40249,4,4
D,1997-11-02,81604,6,5
D,1997-11-03,48861,3,2
D,1997-11-04,155998,7,6
D,1997-11-05,110638,7,7
D,1997-11-06,38136,5,4
D,1997-11-07,66491,4,4
D,1997-11-08,55955,7,7
D,1997-11-09,52692,7,6
D,1997-11-10,18624,1,1
D,1997-11-11,61074,4,4
D,1997-11-12,122485.50073242188,22,21
D,1997-11-13,53820,7,6
D,1997-11-14,26290,6,6
D,1997-11-15,53171,2,2
D,1997-11-16,37207,3,3
D,1997-11-17,61815,4,3
D,1997-11-18,71334,7,6
D,1997-11-19,103605,3,2
D,1997-11-20,159410,6,3
D,1997-11-21,178243,4,2
D,1997-11-22,39813,3,3
D,1997-11-23,47266,3,3
D,1997-11-24,21441,1,1
D,1997-11-25,35331,3,2
D,1997-11-26,75131,5,5
D,1997-11-27,150057,6,5
D,1997-11-28,59013,3,3
D,1997-11-29,56354,4,3
D,1997-11-30,113083.20002150536,117,45
D,1997-12-01,94653,5,5
D,1997-12-02,101043,6,5
D,1997-12-03,28773,4,4
D,1997-12-04,21000,2,2
D,1997-12-05,194616,8,6
D,1997-12-06,67096,7,7
D,1997-12-07,119189,9,8
D,1997-12-08,53757,6,4
D,1997-12-09,80558,10,9
D,1997-12-10,86709,7,7
D,1997-12-11,84559,5,5
D,1997-12-12,121595.50048828125,23,23
D,1997-12-13,19632,5,5
D,1997-12-14,26017,6,6
D,1997-12-15,6100,1,1
D,1997-12-16,47916,4,4
D,1997-12-17,100866,7,7
D,1997-12-18,49000,4,4
D,1997-12-19,28475,2,2
D,1997-12-20,57015,3,2
D,1997-12-21,12300,2,2
D,1997-12-22,11300,2,2
D,1997-12-23,58059,5,5
D,1997-12-24,36235,2,2
D,1997-12-25,29588,2,2
D,1997-12-26,46700,4,4
D,1997-12-27,300,1,1
D,1997-12-28,54932,4,3
D,1997-12-29,25245,2,2
D,1997-12-30,102468,7,6
D,1997-12-31,19681.89999294281,114,45
D,1998-01-01,108933,8,7
D,1998-01-02,44320,10,10
D,1998-01-03,112700,8,7
D,1998-01-04,96193,11,8
D,1998-01-05,134167,10,9
D,1998-01-06,42458,10,8
D,1998-01-07,94994,11,9
D,1998-01-08,90193,8,7
D,1998-01-09,62378,10,9
D,1998-01-10,28592,3,3
D,1998-01-11,48040,9,7
D,1998-01-12,143406.30053710938,19,19
D,1998-01-13,86417,14,12
D,1998-01-14,56583,8,6
D,1998-01-15,64546,8,7
D,1998-01-16,51579,6,6
D,1998-01-17,204871,13,11
D,1998-01-18,67700,6,6
D,1998-01-19,173274,13,11
D,1998-01-20,28200,5,4
D,1998-01-21,27640,6,6
D,1998-01-22,65890,6,6
D,1998-01-23,68713,3,3
D,1998-01-24,34042,4,3
D,1998-01-25,124839,8,5
D,1998-01-26,35302,4,4
D,1998-01-27,165832,9,9
D,1998-01-28,86816,7,6
D,1998-01-29,53897,6,6
D,1998-01-30,98954,8,6
D,1998-01-31,72103.80002981424,118,45
D,1998-02-01,22311,2,2
D,1998-02-02,99048,4,4
D,1998-02-03,67648,4,4
D,1998-02-04,61695,3,3
D,1998-02-05,98192,5,5
D,1998-02-06,48920,4,4
D,1998-02-07,69466,5,5
D,1998-02-08,56759,7,7
D,1998-02-09,25489,5,5
D,1998-02-10,65335,3,3
D,1998-02-11,114340,8,8
D,1998-02-12,177348.30102539062,30,29
D,1998-02-13,43049,7,7
D,1998-02-14,47093,3,3
D,1998-02-15,48934,3,3
D,1998-02-16,35000,2,2
D,1998-02-17,6700,1,1
D,1998-02-18,40601,5,4
D,1998-02-19,46597,1,1
D,1998-02-20,73789,3,2
D,1998-02-21,122735,4,3
D,1998-02-22,35088,2,2
D,1998-02-23,13600,1,1
D,1998-02-24,69553,5,4
D,1998-02-25,46693,4,4
D,1998-02-26,66123,4,4
D,1998-02-27,16162,2,2
D,1998-02-28,43118.20001959801,125,45
D,1998-03-01,52172,5,5
D,1998-03-02,27107,3,2
D,1998-03-03,80198,2,2
D,1998-03-04,117854,5,4
D,1998-03-05,209174,8,7
D,1998-03-06,7403,2,2
D,1998-03-07,7754,4,3
D,1998-03-08,54125,4,4
D,1998-03-09,64144,7,6
D,1998-03-10,25100,4,4
D,1998-03-11,39938,4,4
D,1998-03-12,128689.90087890625,23,23
D,1998-03-13,21602,4,4
D,1998-03-14,21905,4,4
D,1998-03-15,33919,2,1
D,1998-03-16,99849,4,4
D,1998-03-17,42312,3,3
D,1998-03-18,67454,4,4
D,1998-03-19,108127,4,4
D,1998-03-20,102145,7,5
D,1998-03-22,3900,1,1
D,1998-03-23,29956,2,2
D,1998-03-24,72663,5,4
D,1998-03-25,16868,2,2
D,1998-03-26,156054,5,5
D,1998-03-27,129336,5,5
D,1998-03-28,159842,6,3
D,1998-03-29,20351,2,2
D,1998-03-30,256989,10,7
D,1998-03-31,109158.6000175029,119,45
D,1998-04-01,124100,6,4
D,1998-04-02,67895,4,4
D,1998-04-03,18700,2,2
D,1998-04-04,77617,4,4
D,1998-04-05,125502,7,7
D,1998-04-06,2279,2,2
D,1998-04-07,100887,5,4
D,1998-04-08,60283,5,4
D,1998-04-09,83626,8,8
D,1998-04-10,48982,3,3
D,1998-04-11,54499,4,4
D,1998-04-12,155600.00048828125,28,25
D,1998-04-13,83432,7,7
D,1998-04-14,27986,3,3
D,1998-04-15,48886,3,3
D,1998-04-16,101273,4,3
D,1998-04-17,58441,4,4
D,1998-04-18,109513,4,4
D,1998-04-19,106961,5,5
D,1998-04-20,11385,2,2
D,1998-04-21,16623,2,2
D,1998-04-22,21900,1,1
D,1998-04-23,3500,1,1
D,1998-04-24,59131,4,3
D,1998-04-25,172587,5,4
D,1998-04-26,60586,2,2
D,1998-04-27,105496,4,4
D,1998-04-28,235790,7,5
D,1998-04-29,66901,4,4
D,1998-04-30,36955.299978256226,114,45
D,1998-05-01,121508,5,4
D,1998-05-02,24300,2,2
D,1998-05-03,35230,5,4
D,1998-05-04,64300,3,2
D,1998-05-05,25838,4,3
D,1998-05-06,25075,3,3
D,1998-05-07,77978,6,5
D,1998-05-08,43399,3,3
D,1998-05-09,109970,10,9
D,1998-05-10,20492,2,2
D,1998-05-11,28509,5,5
D,1998-05-12,167978.60083007812,27,23
D,1998-05-13,91832,6,5
D,1998-05-14,19422,3,3
D,1998-05-15,45300,2,2
